latitude,longitude,objectid,id_grade,id_20km_rcp4,ano,periodo,mntp,mxtp,ocis,prec,ur2m,u10m,v10m,u100,v100,tp2m,
null,null,2006192,20009,194,2006,1136073600000,17.9115,28.0056,279,1545,57.165,-1.72254,-0.768866,-2.12261,-0.786513,23.0772,
null,null,2006193,20010,195,2006,1136073600000,17.9164,28.0282,278,1605,57.0056,-1.7793,-0.702084,-2.76285,-1.1082,23.0746,
null,null,2006194,20011,196,2006,1136073600000,17.7795,27.9079,278,1588,57.41,-1.96812,-0.635238,-2.88135,-0.943283,22.9475,
null,null,2006195,20012,197,2006,1136073600000,17.5446,27.5049,279,1588,58.4343,-2.04495,-0.631873,-2.75479,-0.718022,22.5743,
null,null,2006196,20013,198,2006,1136073600000,16.5971,26.2684,283,1087,59.9208,-2.08042,-0.7289,-3.29766,-1.07552,21.4118,
null,null,2006197,20014,199,2006,1136073600000,16.4181,26.0795,286,951,60.0885,-2.23329,-0.957648,-3.21349,-1.43864,21.241,
null,null,2006198,20015,200,2006,1136073600000,17.3826,27.3389,282,1129,58.4962,-1.80955,-0.586559,-2.69923,-1.27597,22.4355,
null,null,2006199,20016,201,2006,1136073600000,17.9206,27.8521,282,1162,57.1066,-1.89118,-0.584488,-2.40435,-0.691246,22.9566,
null,null,2006200,20017,202,2006,1136073600000,17.2688,27.5613,284,1008,57.4584,-1.96579,-0.518592,-2.70711,-0.454827,22.5108,
null,null,2006201,20018,203,2006,1136073600000,17.1688,27.824,284,930,56.4019,-1.99066,-0.471469,-2.80795,-0.51921,22.6208,
null,null,2006202,20019,204,2006,1136073600000,17.8135,28.6808,283,941,55.6626,-2.03858,-0.482748,-2.67716,-0.74286,23.3692,
null,null,2006203,20020,205,2006,1136073600000,18.1594,29.1106,283,935,55.1425,-1.91716,-0.579477,-2.53991,-0.883509,23.7539,
null,null,2006204,20021,206,2006,1136073600000,18.0734,29.0158,283,951,55.022,-2.31315,-0.850197,-3.19133,-1.19516,23.6531,
null,null,2006205,20022,207,2006,1136073600000,17.0053,27.8554,287,851,56.1442,-2.23623,-0.799565,-3.78396,-1.37633,22.4965,
null,null,2006206,20023,208,2006,1136073600000,16.719,27.7475,288,808,56.1566,-2.68375,-1.00326,-3.89632,-1.39118,22.3075,
null,null,2006207,20024,209,2006,1136073600000,16.7536,27.7941,289,819,56.3146,-2.801,-1.10994,-3.85047,-1.52023,22.3538,
null,null,2006208,21006,210,2006,1136073600000,17.4413,26.8994,280,1063,59.3986,-1.49385,-1.10291,-2.52169,-1.66363,22.1842,
null,null,2006209,21007,211,2006,1136073600000,17.6246,27.552,278,1416,59.3065,-1.72881,-1.225,-2.3968,-1.58519,22.6752,
null,null,2006210,21008,212,2006,1136073600000,17.7426,27.9001,277,1695,58.2499,-1.61254,-0.976307,-2.17426,-1.34172,22.9503,
null,null,2006211,21009,213,2006,1136073600000,17.808,28.014,277,1760,57.7035,-1.74296,-0.906093,-2.23988,-1.15055,23.0364,
null,null,2006212,21010,214,2006,1136073600000,17.8704,28.0215,277,1907,57.3823,-1.79068,-0.762552,-2.83889,-1.36571,23.0576,
null,null,2006213,21011,215,2006,1136073600000,17.7431,27.7689,276,1861,57.6605,-2.00205,-0.624886,-3.28254,-1.22117,22.858,
null,null,2006214,21012,216,2006,1136073600000,17.2529,27.1272,278,1623,59.168,-2.13934,-0.665872,-3.13109,-0.592956,22.2489,
null,null,2006215,21013,217,2006,1136073600000,16.3115,25.9585,283,1128,61.0056,-2.11544,-0.714774,-3.05484,-0.809506,21.1322,
null,null,2006216,21014,218,2006,1136073600000,16.3002,25.9402,284,1017,60.6361,-2.17753,-0.982322,-3.09049,-1.24387,21.1381,
null,null,2006217,21015,219,2006,1136073600000,16.8799,26.875,282,1157,59.7774,-2.03982,-0.809629,-2.92912,-1.37927,21.9447,
null,null,2006218,21016,220,2006,1136073600000,17.1926,27.3869,281,1162,59.0759,-2.0087,-0.73568,-2.66044,-0.981554,22.3792,
null,null,2006219,21017,221,2006,1136073600000,17.2833,27.4986,282,1062,58.2653,-2.04057,-0.486722,-2.79917,-0.520014,22.4822,
null,null,2006220,21018,222,2006,1136073600000,17.7759,28.4168,280,1084,57.1612,-1.89422,-0.352802,-2.73394,-0.392856,23.1912,
null,null,2006221,21019,223,2006,1136073600000,18.0702,28.9913,281,1002,56.2244,-1.90444,-0.237483,-2.48844,-0.367916,23.6325,
null,null,2006222,21020,224,2006,1136073600000,18.0723,28.9561,282,941,55.8283,-1.96677,-0.350062,-2.58936,-0.485724,23.6131,
null,null,2006223,21021,225,2006,1136073600000,18.0641,28.9224,283,917,55.5974,-2.21752,-0.540415,-3.0762,-0.831691,23.5807,
null,null,2006224,21022,226,2006,1136073600000,17.3808,28.083,286,854,56.1253,-2.17237,-0.402787,-3.57264,-1.23687,22.7965,
null,null,2006225,21023,227,2006,1136073600000,17.0825,27.9399,288,819,56.0247,-2.57422,-0.9119,-3.85161,-1.41712,22.5879,
null,null,2006226,21024,228,2006,1136073600000,17.5727,28.7905,286,902,55.4269,-2.66215,-0.980228,-3.78996,-1.4461,23.3021,
null,null,2006227,22006,229,2006,1136073600000,17.808,27.5577,275,1443,59.9285,-1.47216,-1.01926,-2.13863,-1.31636,22.7469,
null,null,2006228,22007,230,2006,1136073600000,17.7275,27.7151,275,1629,59.3625,-1.51071,-1.06612,-2.18563,-1.69049,22.8275,
null,null,2006229,22008,231,2006,1136073600000,17.5435,27.6108,276,1628,58.7299,-1.61684,-1.20329,-2.4475,-1.6131,22.6975,
null,null,2006230,22009,232,2006,1136073600000,17.5155,27.592,276,1910,58.3537,-1.68634,-1.21351,-2.47776,-1.60523,22.6578,
null,null,2006231,22010,233,2006,1136073600000,17.135,26.9589,279,1484,58.5201,-1.72125,-1.03752,-2.75188,-1.90241,22.0973,
null,null,2006232,22011,234,2006,1136073600000,16.4629,26.0034,283,1166,59.565,-2.09103,-1.18865,-3.39009,-1.74568,21.2249,
null,null,2006233,22012,235,2006,1136073600000,16.119,25.7372,282,1122,61.0941,-2.00302,-1.01028,-3.33773,-1.50833,20.9219,
null,null,2006234,22013,236,2006,1136073600000,16.2111,26.0193,281,1173,61.1479,-1.99166,-0.799483,-2.70225,-1.06332,21.1452,
null,null,2006235,22014,237,2006,1136073600000,16.27,25.9876,283,1052,60.689,-2.0602,-1.11788,-2.69507,-1.38635,21.1642,
null,null,2006236,22015,238,2006,1136073600000,16.8423,26.8181,282,1180,59.8323,-2.00712,-0.967017,-2.76538,-1.62479,21.8944,
null,null,2006237,22016,239,2006,1136073600000,17.2611,27.3671,279,1304,59.3571,-1.97349,-0.743672,-2.93247,-1.49388,22.3976,
null,null,2006238,22017,240,2006,1136073600000,17.1887,27.0822,282,1087,58.9729,-2.06497,-0.405239,-3.18035,-1.18567,22.2025,
null,null,2006239,22018,241,2006,1136073600000,17.6815,28.0391,280,1150,58.2507,-1.95863,-0.386863,-2.7311,-0.422654,22.941,
null,null,2006240,22019,242,2006,1136073600000,17.9516,28.7057,281,1105,57.7147,-1.95112,-0.308027,-2.503,-0.407689,23.4109,
null,null,2006241,22020,243,2006,1136073600000,17.9637,28.7278,282,961,56.9109,-2.08346,-0.294034,-2.64386,-0.424665,23.4375,
null,null,2006242,22021,244,2006,1136073600000,17.9881,28.7376,283,926,56.3757,-2.16585,-0.37506,-2.89876,-0.509061,23.4568,
null,null,2006243,22022,245,2006,1136073600000,18.0549,28.8728,283,927,55.9058,-2.28641,-0.491669,-3.29639,-0.897604,23.5606,
null,null,2006244,22023,246,2006,1136073600000,17.7096,28.705,286,924,55.6708,-2.54047,-0.926522,-3.73888,-1.5153,23.3229,
null,null,2006245,22024,247,2006,1136073600000,17.6674,28.7142,287,893,55.65,-2.59074,-0.953384,-3.65347,-1.43231,23.3203,
null,null,2006246,23006,248,2006,1136073600000,17.689,27.4931,273,1587,60.6506,-1.45703,-1.07724,-2.03641,-1.33612,22.6635,
null,null,2006247,23007,249,2006,1136073600000,17.4204,27.3148,275,1678,59.8206,-1.50169,-1.08192,-2.26424,-1.59574,22.4581,
null,null,2006248,23008,250,2006,1136073600000,16.7181,26.5016,279,1269,59.7961,-1.61989,-1.22968,-2.37686,-1.63805,21.6626,
null,null,2006249,23009,251,2006,1136073600000,16.6713,26.4623,280,1202,59.3654,-1.60779,-1.20581,-2.3295,-1.68309,21.6074,
null,null,2006250,23010,252,2006,1136073600000,16.9148,26.778,279,1320,58.7909,-1.65301,-1.28116,-2.48812,-1.88508,21.8882,
null,null,2006251,23011,253,2006,1136073600000,16.5042,26.1856,281,1260,59.1302,-1.89728,-1.4181,-3.12035,-2.08288,21.3463,
null,null,2006252,23012,254,2006,1136073600000,16.051,25.9033,282,1031,61.0012,-1.7669,-1.3053,-3.18364,-2.01261,20.9857,
null,null,2006253,23013,255,2006,1136073600000,16.219,26.0914,281,1169,60.9846,-1.81023,-1.221,-2.54139,-1.61236,21.1915,
null,null,2006254,23014,256,2006,1136073600000,16.5016,26.3736,282,1080,60.1788,-1.89111,-1.15002,-2.59753,-1.69917,21.4775,
null,null,2006255,23015,257,2006,1136073600000,17.2319,27.3876,281,1143,58.9057,-1.9149,-1.00617,-2.67612,-1.55378,22.3803,
null,null,2006256,23016,258,2006,1136073600000,17.2667,27.2355,282,1105,58.8331,-1.87887,-0.804876,-3.11309,-1.73387,22.3028,
null,null,2006257,23017,259,2006,1136073600000,16.8829,26.5273,285,911,59.2575,-2.21622,-1.08544,-3.34565,-1.73687,21.7296,
null,null,2006258,23018,260,2006,1136073600000,17.5392,27.8462,281,1128,58.8521,-2.16882,-0.752738,-2.99304,-1.32548,22.7656,
null,null,2006259,23019,261,2006,1136073600000,17.8782,28.5254,280,1161,58.4816,-2.06251,-0.538279,-2.72195,-0.829656,23.2875,
null,null,2006260,23020,262,2006,1136073600000,17.8914,28.4924,281,1063,58.0011,-2.20882,-0.304719,-2.95883,-0.486031,23.279,
null,null,2006261,23021,263,2006,1136073600000,18.1627,28.8213,282,1006,57.1469,-2.15898,-0.241125,-2.9943,-0.455758,23.5723,
null,null,2006262,23022,264,2006,1136073600000,18.8134,29.794,280,1025,55.7057,-2.2699,-0.42614,-3.09149,-0.655512,24.3872,
null,null,2006263,23023,265,2006,1136073600000,18.1203,29.0643,284,945,55.7303,-2.55698,-0.939108,-3.36581,-1.18281,23.7173,
null,null,2006264,23024,266,2006,1136073600000,17.752,28.7466,286,864,55.9642,-2.47067,-0.783117,-3.68661,-1.44014,23.3966,
null,null,2006265,24006,267,2006,1136073600000,17.3615,27.0832,273,1538,61.2297,-1.43635,-1.1544,-2.10254,-1.6307,22.2649,
null,null,2006266,24007,268,2006,1136073600000,16.6091,26.2658,279,1171,60.5894,-1.52262,-1.21657,-2.23963,-1.65989,21.4697,
null,null,2006267,24008,269,2006,1136073600000,16.7979,26.6421,278,1261,60.3441,-1.53479,-1.17466,-2.23789,-1.64918,21.7622,
null,null,2006268,24009,270,2006,1136073600000,16.941,26.9102,278,1253,59.7145,-1.32465,-0.66828,-2.20959,-1.61119,21.982,
null,null,2006269,24010,271,2006,1136073600000,17.616,27.9676,275,1511,58.7208,-1.5247,-0.868362,-2.07065,-1.31386,22.887,
null,null,2006270,24011,272,2006,1136073600000,16.8889,26.8434,280,1219,59.5516,-1.89712,-1.25735,-2.83827,-2.02677,21.8781,
null,null,2006271,24012,273,2006,1136073600000,16.1381,25.892,284,844,60.0891,-1.70977,-1.05307,-3.19955,-2.31173,20.98,
null,null,2006272,24013,274,2006,1136073600000,16.5726,26.5375,281,1115,59.9949,-1.95802,-1.48267,-2.74554,-2.20682,21.5904,
null,null,2006273,24014,275,2006,1136073600000,17.1844,27.5352,279,1259,58.9136,-1.91524,-1.06896,-2.48026,-1.68401,22.4428,
null,null,2006274,24015,276,2006,1136073600000,17.3637,27.6951,280,1171,58.46,-1.95998,-0.963212,-2.53781,-1.15957,22.612,
null,null,2006275,24016,277,2006,1136073600000,17.3937,27.5905,281,1105,58.2755,-2.01585,-0.870448,-2.94896,-1.04501,22.562,
null,null,2006276,24017,278,2006,1136073600000,17.3797,27.4893,282,1056,58.2276,-2.16027,-1.06667,-3.20701,-1.63618,22.4982,
null,null,2006277,24018,279,2006,1136073600000,17.3413,27.3163,283,1050,58.9913,-2.26293,-0.989492,-3.17562,-1.73132,22.3855,
null,null,2006278,24019,280,2006,1136073600000,17.4469,27.5688,282,1028,59.1366,-2.30893,-1.13351,-3.22429,-1.26947,22.5752,
null,null,2006279,24020,281,2006,1136073600000,17.8719,28.2657,280,1130,58.884,-2.31474,-0.428657,-3.22792,-0.744919,23.1447,
null,null,2006280,24021,282,2006,1136073600000,18.4494,28.983,279,1096,57.9516,-2.23463,-0.278853,-3.08342,-0.335717,23.7661,
null,null,2006281,24022,283,2006,1136073600000,18.8527,29.5834,279,1072,56.786,-2.14466,-0.224967,-3.00412,-0.389811,24.2854,
null,null,2006282,24023,284,2006,1136073600000,18.7729,29.6016,281,1032,56.0455,-2.23875,-0.454674,-3.18689,-0.77008,24.3032,
null,null,2006283,24024,285,2006,1136073600000,18.2137,28.9484,283,926,56.4267,-2.44295,-0.725613,-3.56493,-1.22887,23.7189,
null,null,2006284,25006,286,2006,1136073600000,17.3615,27.0832,273,1538,61.2297,-1.43635,-1.1544,-2.10254,-1.6307,22.2649,
null,null,2006285,25007,287,2006,1136073600000,17.1358,27.0027,276,1321,61.46,-1.46624,-1.16475,-2.1685,-1.56142,22.0948,
null,null,2006286,25008,288,2006,1136073600000,17.4908,27.5473,274,1412,61.1178,-1.48007,-1.02694,-1.92846,-1.28299,22.5685,
null,null,2006287,25009,289,2006,1136073600000,17.5163,27.5526,275,1434,60.5314,-1.41281,-0.713276,-2.22079,-1.38381,22.5992,
null,null,2006288,25010,290,2006,1136073600000,17.5705,27.6561,275,1496,60.2348,-1.52374,-0.638693,-2.07981,-0.86151,22.6857,
null,null,2006289,25011,291,2006,1136073600000,17.565,27.6556,276,1435,60.111,-1.70929,-0.445788,-2.21117,-0.43526,22.6624,
null,null,2006290,25012,292,2006,1136073600000,17.3644,27.4715,277,1299,59.7205,-1.8199,-0.822971,-3.09357,-1.94778,22.4592,
null,null,2006291,25013,293,2006,1136073600000,17.3204,27.7585,276,1313,58.9782,-2.0272,-1.22695,-3.00187,-2.09925,22.6082,
null,null,2006292,25014,294,2006,1136073600000,17.291,27.7844,278,1257,58.6669,-2.01707,-1.02767,-2.49437,-1.47272,22.6334,
null,null,2006293,25015,295,2006,1136073600000,17.2721,27.6896,279,1179,58.4505,-2.11585,-0.976206,-2.7832,-1.21445,22.5782,
null,null,2006294,25016,296,2006,1136073600000,17.3354,27.6271,280,1136,58.3767,-2.13197,-0.931783,-2.98523,-1.15482,22.571,
null,null,2006295,25017,297,2006,1136073600000,18.1819,28.3869,278,1277,57.831,-2.00541,-1.01436,-2.99776,-1.27913,23.3554,
null,null,2006296,25018,298,2006,1136073600000,18.3255,28.3736,278,1275,58.3787,-2.18347,-1.07142,-2.99346,-1.53704,23.4002,
null,null,2006297,25019,299,2006,1136073600000,17.5152,27.3462,282,1045,59.2208,-2.13574,-0.989663,-3.43233,-1.67323,22.4837,
null,null,2006298,25020,300,2006,1136073600000,17.3039,27.1115,282,1016,59.7104,-2.33639,-0.72051,-3.52146,-1.38929,22.2629,
null,null,2006299,25021,301,2006,1136073600000,17.7687,27.8949,280,1100,59.1943,-2.37076,-0.803677,-3.27018,-0.943712,22.9046,
null,null,2006300,25022,302,2006,1136073600000,18.2923,28.7113,279,1077,58.1571,-2.27241,-0.354385,-2.97666,-0.470483,23.5924,
null,null,2006301,25023,303,2006,1136073600000,18.7968,29.4136,279,1043,56.9923,-2.22651,-0.475514,-3.04719,-0.752791,24.2207,
null,null,2006302,25024,304,2006,1136073600000,18.7769,29.3892,280,1013,56.728,-2.23654,-0.612921,-3.36025,-1.08139,24.2203,
null,null,2006303,26006,305,2006,1136073600000,17.1446,26.8647,275,1292,61.6741,-1.26737,-1.02201,-2.10793,-1.68469,22.0095,
null,null,2006304,26007,306,2006,1136073600000,17.1358,27.0027,276,1321,61.46,-1.46624,-1.16475,-2.1685,-1.56142,22.0948,
null,null,2006305,26008,307,2006,1136073600000,17.4553,27.4683,274,1443,61.2617,-1.46199,-1.00663,-1.95072,-1.30665,22.5263,
null,null,2006306,26009,308,2006,1136073600000,17.5441,27.4664,274,1483,60.8684,-1.53439,-1.04286,-2.34249,-1.55627,22.5635,
null,null,2006307,26010,309,2006,1136073600000,17.2625,26.9882,276,1335,60.8006,-1.6644,-1.08227,-2.85121,-1.64165,22.1552,
null,null,2006308,26011,310,2006,1136073600000,17.3657,27.3968,275,1425,60.7928,-1.7945,-0.876476,-2.78009,-1.34358,22.4243,
null,null,2006309,26012,311,2006,1136073600000,17.36,27.5949,275,1397,60.2419,-1.86357,-0.764738,-2.80495,-1.32265,22.5356,
null,null,2006310,26013,312,2006,1136073600000,17.2832,27.6985,276,1347,59.4214,-2.04211,-1.04318,-3.02541,-1.61281,22.5778,
null,null,2006311,26014,313,2006,1136073600000,17.1968,27.6898,277,1265,59.1259,-2.06345,-0.935263,-2.78071,-1.10492,22.5427,
null,null,2006312,26015,314,2006,1136073600000,17.1771,27.6171,278,1201,58.9047,-2.13578,-0.967945,-2.88233,-1.14351,22.4955,
null,null,2006313,26016,315,2006,1136073600000,17.2044,27.5795,279,1134,58.7012,-2.17017,-0.965429,-3.03126,-1.18731,22.4777,
null,null,2006314,26017,316,2006,1136073600000,17.9366,28.0625,277,1252,58.5955,-1.98758,-1.01621,-3.00997,-1.06982,23.0676,
null,null,2006315,26018,317,2006,1136073600000,18.3479,28.335,277,1289,58.7752,-2.18036,-1.1534,-2.87099,-1.35667,23.3878,
null,null,2006316,26019,318,2006,1136073600000,17.4935,27.281,280,1053,59.4656,-2.17429,-1.13476,-3.19392,-1.64764,22.431,
null,null,2006317,26020,319,2006,1136073600000,17.1738,26.7873,282,964,59.8032,-2.40906,-1.30985,-3.6955,-1.99923,22.0265,
null,null,2006318,26021,320,2006,1136073600000,17.3942,27.1795,282,1005,59.6499,-2.3441,-1.16245,-3.42688,-1.846,22.354,
null,null,2006319,26022,321,2006,1136073600000,17.7262,27.9913,280,1023,59.0255,-2.23885,-1.041,-3.16446,-1.6079,22.977,
null,null,2006320,26023,322,2006,1136073600000,18.0578,28.4438,280,992,58.1122,-2.27276,-0.855344,-3.02352,-1.21654,23.3909,
null,null,2006321,26024,323,2006,1136073600000,18.2409,28.7149,280,958,57.5755,-2.24318,-0.933337,-3.38523,-1.13108,23.6293,
null,null,2006322,27006,324,2006,1136073600000,17.4316,27.3436,273,1422,62.2774,-1.28263,-1.02037,-1.88771,-1.23377,22.4053,
null,null,2006323,27007,325,2006,1136073600000,17.4139,27.3918,273,1418,61.9445,-1.38886,-0.991706,-2.01374,-1.41937,22.4394,
null,null,2006324,27008,326,2006,1136073600000,17.4553,27.4683,274,1443,61.2617,-1.46199,-1.00663,-1.95072,-1.30665,22.5263,
null,null,2006325,27009,327,2006,1136073600000,17.4726,27.3801,274,1467,61.1835,-1.59829,-1.05605,-2.31316,-1.35576,22.4657,
null,null,2006326,27010,328,2006,1136073600000,17.1997,26.9168,277,1306,61.1769,-1.68454,-1.0561,-2.82063,-1.93301,22.0695,
null,null,2006327,27011,329,2006,1136073600000,17.2534,27.3287,276,1335,61.2841,-1.76278,-1.22008,-2.80066,-2.04461,22.3155,
null,null,2006328,27012,330,2006,1136073600000,17.3149,27.5074,275,1420,60.59,-1.82827,-1.45053,-2.65401,-2.159,22.4563,
null,null,2006329,27013,331,2006,1136073600000,17.1536,27.3686,276,1347,59.8337,-1.95288,-1.41819,-3.22589,-2.06476,22.3259,
null,null,2006330,27014,332,2006,1136073600000,17.0852,27.5347,276,1300,59.6393,-1.99546,-1.0221,-3.08041,-1.58091,22.4031,
null,null,2006331,27015,333,2006,1136073600000,17.1308,27.5456,277,1290,59.3724,-2.04936,-0.884045,-2.77114,-1.12717,22.437,
null,null,2006332,27016,334,2006,1136073600000,17.1481,27.377,278,1200,59.4448,-2.09509,-0.956194,-2.9334,-1.28414,22.3502,
null,null,2006333,27017,335,2006,1136073600000,17.2578,27.0939,279,1145,60.4082,-1.94106,-0.847587,-2.86197,-1.26237,22.2337,
null,null,2006334,27018,336,2006,1136073600000,18.1517,28.1474,276,1280,59.8951,-2.02417,-0.91137,-2.63887,-1.22371,23.2043,
null,null,2006335,27019,337,2006,1136073600000,18.1095,28.0646,278,1188,59.4106,-1.85001,-0.805855,-2.72124,-1.32995,23.1556,
null,null,2006336,27020,338,2006,1136073600000,17.8036,27.6745,280,1004,59.1905,-2.11454,-1.31159,-3.38245,-1.90218,22.8086,
null,null,2006337,27021,339,2006,1136073600000,17.828,28.0122,280,1012,59.0857,-2.26685,-1.30634,-3.21968,-2.03686,23.0185,
null,null,2006338,27022,340,2006,1136073600000,17.7946,28.1121,279,983,58.8833,-2.33241,-1.37946,-3.15108,-1.98131,23.0785,
null,null,2006339,27023,341,2006,1136073600000,17.7262,28.0589,280,954,58.7066,-2.43348,-1.12061,-3.31145,-1.69059,23.0404,
null,null,2006340,27024,342,2006,1136073600000,17.7395,28.1994,281,889,58.4604,-2.32046,-1.02388,-3.33773,-1.43596,23.1382,
null,null,2006341,28006,343,2006,1136073600000,17.3594,27.287,272,1449,62.5377,-1.41416,-1.03104,-1.98507,-1.24201,22.3352,
null,null,2006342,28007,344,2006,1136073600000,17.3364,27.3171,273,1441,62.234,-1.45561,-0.999989,-2.01514,-1.23474,22.3533,
null,null,2006343,28008,345,2006,1136073600000,17.3982,27.3945,274,1436,61.6219,-1.50462,-0.988006,-1.98888,-1.18067,22.434,
null,null,2006344,28009,346,2006,1136073600000,17.3391,27.3251,273,1457,61.8009,-1.61911,-1.05197,-2.29454,-1.21009,22.361,
null,null,2006345,28010,347,2006,1136073600000,17.3205,27.3097,274,1446,61.6938,-1.68793,-1.12447,-2.47371,-1.45095,22.3468,
null,null,2006346,28011,348,2006,1136073600000,17.253,27.3171,275,1429,61.6087,-1.69491,-1.28721,-2.49337,-1.79848,22.311,
null,null,2006347,28012,349,2006,1136073600000,17.2758,27.338,275,1440,61.0078,-1.83442,-1.35503,-2.59382,-1.80804,22.3285,
null,null,2006348,28013,350,2006,1136073600000,16.9333,26.7648,278,1260,60.2874,-1.91138,-1.29298,-3.09975,-2.16898,21.8627,
null,null,2006349,28014,351,2006,1136073600000,16.5909,26.2608,280,1077,60.4105,-1.94131,-1.0942,-3.23757,-2.15331,21.425,
null,null,2006350,28015,352,2006,1136073600000,17.0341,27.262,277,1311,59.8158,-2.1123,-1.3697,-3.02716,-1.85076,22.2262,
null,null,2006351,28016,353,2006,1136073600000,17.1309,27.2816,277,1272,59.9314,-2.00229,-1.13583,-2.68273,-1.40474,22.2938,
null,null,2006352,28017,354,2006,1136073600000,17.2137,26.9086,278,1162,60.9701,-1.88124,-0.937173,-2.70416,-1.36381,22.1119,
null,null,2006353,28018,355,2006,1136073600000,17.9417,27.8541,276,1268,60.6536,-2.00791,-1.02509,-2.65359,-1.31103,22.9646,
null,null,2006354,28019,356,2006,1136073600000,18.3782,28.4343,276,1200,59.6384,-1.80823,-0.780481,-2.30993,-0.970562,23.497,
null,null,2006355,28020,357,2006,1136073600000,19.0551,29.3436,275,1150,58.2007,-1.83344,-0.871364,-2.6454,-1.30283,24.3076,
null,null,2006356,28021,358,2006,1136073600000,18.5043,28.8184,278,1050,58.2695,-1.86858,-0.767947,-2.87812,-1.7845,23.7874,
null,null,2006357,28022,359,2006,1136073600000,17.8634,28.2306,279,934,58.706,-2.26152,-1.24426,-3.29063,-1.83227,23.1862,
null,null,2006358,28023,360,2006,1136073600000,17.6981,28.0327,279,941,59.0414,-2.42998,-1.20751,-3.55651,-1.75322,23.0147,
